período,função,carga,apps,feature,método,nmae,
16,média,FlashcrowdLoad,BothApps,DispFrames,RF,0.12364083500340937,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,0.09006469165031204,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,0.09113929472602099,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,0.5867470379946627,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,0.433775600621649,
8,média,FlashcrowdLoad,BothApps,DispFrames,RT,0.10395120089716832,
8,média,FlashcrowdLoad,BothApps,DispFrames,RF,0.1282965884153834,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,0.09327850638090195,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,0.12529148451588562,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,0.41991942099415386,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,0.2726504279894361,
4,média,FlashcrowdLoad,BothApps,DispFrames,RT,0.10983043103537793,
4,média,FlashcrowdLoad,BothApps,DispFrames,RF,0.11387639576821766,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,0.103236659294103,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,0.1197310831438273,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,0.18052916316210296,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,0.18440871520098026,
2,média,FlashcrowdLoad,BothApps,DispFrames,RT,0.09426238019584021,
2,média,FlashcrowdLoad,BothApps,DispFrames,RF,0.09434105981468215,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,0.08665877490836216,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,0.08634466216005732,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,0.10734348878020417,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,0.11248477029099128,
256,média,PeriodicLoad,BothApps,DispFrames,RT,0.14438937922820191,
256,média,PeriodicLoad,BothApps,DispFrames,RF,0.15288865387641457,
256,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.12252076813976003,
256,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.1300577080378517,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.5451946239221954,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.47575033581725545,
128,média,PeriodicLoad,BothApps,DispFrames,RT,0.16377524081755554,
128,média,PeriodicLoad,BothApps,DispFrames,RF,0.15588363828037646,
128,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.1225263963619172,
128,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.13749244880193912,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.5663285981224251,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.4604901149658179,
64,média,PeriodicLoad,BothApps,DispFrames,RT,0.17217408724307165,
64,média,PeriodicLoad,BothApps,DispFrames,RF,0.15476738850960925,
64,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.13667011864292308,
64,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.14351539693974802,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.3107397735203404,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.3800448569305928,
32,média,PeriodicLoad,BothApps,DispFrames,RT,0.14265168762241384,
32,média,PeriodicLoad,BothApps,DispFrames,RF,0.15492363616451668,
32,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.14084063126139715,
32,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.12967259693674626,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.36062833472162814,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.35704751907967314,
16,média,PeriodicLoad,BothApps,DispFrames,RT,0.1757665638578086,
16,média,PeriodicLoad,BothApps,DispFrames,RF,0.17061550647902174,
16,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.13354082712352824,
16,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.136130512843603,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.47119475899952723,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.3521054241053003,
8,média,PeriodicLoad,BothApps,DispFrames,RT,0.19194348139309755,
8,média,PeriodicLoad,BothApps,DispFrames,RF,0.1859025463953113,
8,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.1568754361872172,
8,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.1512363328005283,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.46650082172043494,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.33085081834350166,
4,média,PeriodicLoad,BothApps,DispFrames,RT,0.19991163691213218,
4,média,PeriodicLoad,BothApps,DispFrames,RF,0.1719187946036606,
4,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.16209279812692767,
4,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.16897095462152084,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.3630259573605889,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.2966278506945226,
2,média,PeriodicLoad,BothApps,DispFrames,RT,0.1553670726490916,
2,média,PeriodicLoad,BothApps,DispFrames,RF,0.14331934720127273,
2,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.12193543303541277,
2,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.12787799140007658,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.16946014093068282,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.175175272218345,
256,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.11621851137846588,
256,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.12529177634137392,
256,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.08930149579179503,
256,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.09573349687103373,
256,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.45275577544126266,
256,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.2310433581393044,
128,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.13209669992483872,
128,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.12887904453175977,
128,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.12703905908005914,
128,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.1038788237950107,
128,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.16207990220775895,
128,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.2667596546436172,
64,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.10750054977162538,
64,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.12732982503324441,
64,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.12991748779661855,
64,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.10533242341397335,
64,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.4732971017485318,
64,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.4013538664001607,
32,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.13371942960032376,
32,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.12920690474445168,
32,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.08931388501152197,
32,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.10194114982971704,
32,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.44988560620452117,
32,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.3894362285563255,
16,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.16492297002634773,
16,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.15911424779196573,
16,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.12730749217414286,
16,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.10899935713715417,
16,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.4108760830242911,
16,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.30533755117436034,
8,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.1805253855112205,
8,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.15752343541362096,
8,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.12304147084816597,
8,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.10546880807446746,
8,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.20335665259801936,
8,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.2520595357071078,
4,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.15575520553715524,
4,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.14650656697474523,
4,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.12687799922360887,
4,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.11283099865370479,
4,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.22608261131713922,
4,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.206634255091281,
2,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.11959520289412172,
2,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.11439469025574102,
2,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.10133555788656429,
2,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.0970405939667253,
2,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.14069610895905776,
2,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.1310509293291375,
256,média,PeriodicLoad,SingleApp,DispFrames,RT,0.12388708672709313,
256,média,PeriodicLoad,SingleApp,DispFrames,RF,0.1152156760866694,
256,máximo,PeriodicLoad,SingleApp,DispFrames,RT,0.07951518488231817,
256,máximo,PeriodicLoad,SingleApp,DispFrames,RF,0.08399147309416437,
256,mínimo,PeriodicLoad,SingleApp,DispFrames,RT,0.32392256560144445,
256,mínimo,PeriodicLoad,SingleApp,DispFrames,RF,0.40503355976390765,
128,média,PeriodicLoad,SingleApp,DispFrames,RT,0.11691579469642381,
128,média,PeriodicLoad,SingleApp,DispFrames,RF,0.10783463476304742,
128,máximo,PeriodicLoad,SingleApp,DispFrames,RT,0.09289051177627904,
128,máximo,PeriodicLoad,SingleApp,DispFrames,RF,0.08632702755220183,
128,mínimo,PeriodicLoad,SingleApp,DispFrames,RT,0.24642744370946718,
128,mínimo,PeriodicLoad,SingleApp,DispFrames,RF,0.32634623636761106,
64,média,PeriodicLoad,SingleApp,DispFrames,RT,0.11396258481025982,
64,média,PeriodicLoad,SingleApp,DispFrames,RF,0.11719162728926981,
64,máximo,PeriodicLoad,SingleApp,DispFrames,RT,0.08951834249581009,
64,máximo,PeriodicLoad,SingleApp,DispFrames,RF,0.08878632267571308,
64,mínimo,PeriodicLoad,SingleApp,DispFrames,RT,0.2629077572038118,
64,mínimo,PeriodicLoad,SingleApp,DispFrames,RF,0.30879948614563346,
32,média,PeriodicLoad,SingleApp,DispFrames,RT,0.11385587619726178,
32,média,PeriodicLoad,SingleApp,DispFrames,RF,0.11552272123872909,
32,máximo,PeriodicLoad,SingleApp,DispFrames,RT,0.0795799564411267,
32,máximo,PeriodicLoad,SingleApp,DispFrames,RF,0.08089131062550431,
32,mínimo,PeriodicLoad,SingleApp,DispFrames,RT,0.769069151735473,
32,mínimo,PeriodicLoad,SingleApp,DispFrames,RF,0.41368157492045243,
16,média,PeriodicLoad,SingleApp,DispFrames,RT,0.15406168276509785,
16,média,PeriodicLoad,SingleApp,DispFrames,RF,0.14270401101251443,
16,máximo,PeriodicLoad,SingleApp,DispFrames,RT,0.08654289901304336,
16,máximo,PeriodicLoad,SingleApp,DispFrames,RF,0.08626168249521636,
16,mínimo,PeriodicLoad,SingleApp,DispFrames,RT,0.370618811279967,
16,mínimo,PeriodicLoad,SingleApp,DispFrames,RF,0.322846480610364,
8,média,PeriodicLoad,SingleApp,DispFrames,RT,0.22095754629142342,
8,média,PeriodicLoad,SingleApp,DispFrames,RF,0.1794172474179088,
8,máximo,PeriodicLoad,SingleApp,DispFrames,RT,0.10189375845066431,
8,máximo,PeriodicLoad,SingleApp,DispFrames,RF,0.10356418996418675,
8,mínimo,PeriodicLoad,SingleApp,DispFrames,RT,0.29824469075628895,
8,mínimo,PeriodicLoad,SingleApp,DispFrames,RF,0.2260856995193411,
4,média,PeriodicLoad,SingleApp,DispFrames,RT,0.155562055201561,
4,média,PeriodicLoad,SingleApp,DispFrames,RF,0.1460757037834687,
4,máximo,PeriodicLoad,SingleApp,DispFrames,RT,0.10222571268955802,
4,máximo,PeriodicLoad,SingleApp,DispFrames,RF,0.11194215494976158,
4,mínimo,PeriodicLoad,SingleApp,DispFrames,RT,0.29314797872254295,
4,mínimo,PeriodicLoad,SingleApp,DispFrames,RF,0.23057487457257517,
2,média,PeriodicLoad,SingleApp,DispFrames,RT,0.1149958303309017,
2,média,PeriodicLoad,SingleApp,DispFrames,RF,0.11242121147104304,
2,máximo,PeriodicLoad,SingleApp,DispFrames,RT,0.09984940612577019,
2,máximo,PeriodicLoad,SingleApp,DispFrames,RF,0.09809723425443888,
2,mínimo,PeriodicLoad,SingleApp,DispFrames,RT,0.13634413129194972,
2,mínimo,PeriodicLoad,SingleApp,DispFrames,RF,0.13380886452758595,
