período,função,carga,apps,feature,método,switch,nmae,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.2607644563376393,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.26089511821517136,
16,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.12208123748511977,
16,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.12215007024798269,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.001360209161326447,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.0013403725284259396,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.3404018526290545,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.33964677299512647,
32,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.11287343507972013,
32,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.11294698282735458,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.00013082155939292406,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.0001280961102385625,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.4065579530192232,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.4077377106253721,
64,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.1044449445624106,
64,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.10450315810423011,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.0004331189729056788,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.00042774083996365947,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.5775293299467827,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.5771086820674087,
128,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.09474058059477608,
128,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.09471006218590178,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.0008594149866694841,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.0008572823642946907,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.8259338164401453,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.8263871178428143,
256,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.06871379153490187,
256,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.068176688902921,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.0017197837100846826,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.0016949940349838225,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA3,0.9571749674671713,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA3,0.9590612142960422,
2,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.14035765113754545,
2,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.14022127018724156,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.12102935132397957,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.1209950424236021,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.16319705461587722,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.16320861072421636,
4,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.13369637265524256,
4,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.13360409733245088,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.08878723015419758,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.08863969440874289,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.1998109418692078,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.19944623007324427,
8,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.12535343163339094,
8,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.12551799478339334,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.03595649244537547,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.03592428481911473,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.2639353716930155,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.2641409547417574,
16,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.11994803890275432,
16,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.12005604097568212,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.0009894331773641805,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.0010852235233338693,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.33837138589565774,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.3385402619225433,
32,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.11162108727335092,
32,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.11146081427577564,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.0001300503712078813,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.00014085913211780648,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.39065888512699454,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.39165248233189004,
64,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.1009852388214278,
64,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.10051342447253735,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.0004331189729056788,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.0004524802514963359,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.5180206824227981,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.517614575326443,
128,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.08942798918564163,
128,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.09010410076635564,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.0008594149866694841,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.0008082320496852152,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.8164939617038861,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.8173956882433071,
256,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.0857193074868586,
256,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.08300023040010548,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.0017197837100846826,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.0017487049977010772,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA4,0.8466749866286326,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA4,0.847972900695311,
2,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.13161319424281387,
2,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.1292456315710987,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.11353066835655222,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.1115337836774512,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.15612356135091507,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.15258204130691083,
4,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.1277634014924831,
4,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.12355915913424223,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.08662741799831793,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.08615305597989127,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.18778407255024449,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.17838692779885723,
8,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.11596145486161426,
8,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.10803567115876926,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.03860793909733551,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.03753625158600689,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.23511252292962284,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.2264402785855965,
16,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.10916386228319959,
16,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.10223738351022522,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.0014483915230980333,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.0013232454134268433,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.3121037745050229,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.29780633310575777,
32,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.11120805819578608,
32,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.10284073601767767,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.00015262515262515263,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.00010556573056573053,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.413002708897687,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.37001979579078975,
64,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.11175028684677167,
64,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.10539602239143284,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.0,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,7.856853203568517e-05,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.4763124199743917,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.43105349267321097,
128,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.1034298971657888,
128,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.09208939469943982,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.0006035003017501509,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.0010762422047877701,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.5644051130776794,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.5408144870534252,
256,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.11016658704276842,
256,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.10003877337653795,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,0.0024509803921568627,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.0016135620915032677,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA5,1.0,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA5,0.9364730878186969,
2,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.14073260022114564,
2,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.14072250726782645,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.12237628047090736,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.12244502498211776,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.16310871445329478,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.16318134553188804,
4,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.13210639114366007,
4,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.1320015868541518,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.09006948625887723,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.0901294884152256,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.20114933080838654,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.20090352443323567,
8,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.126510394686533,
8,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.1266975016209252,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.03730972860354443,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.03738314195084447,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.2556527358249553,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.2560199340364611,
16,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.1148258555397697,
16,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.11468628395417187,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.0010980040367795656,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.0011390172186086878,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.32659436247225626,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.32646856314728456,
32,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.11204027194672707,
32,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.11187764498241043,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.00013082155939292406,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.00014771934414777496,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.40591978985198934,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.40598240984262923,
64,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.10651145580073093,
64,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.10652540027875294,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.0004331189729056788,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.000446026491965971,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.546799938698402,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.5467136105265847,
128,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.09729851252301695,
128,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.09750472550617001,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.0005274261603374816,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.0005252285513354474,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.6551439167943239,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.6551556187123188,
256,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.0837773835086405,
256,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.08375186709979898,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.0017197837100846826,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.0016991256475006095,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWA6,0.9204457007086971,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWA6,0.9167014870345336,
2,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.1407711660260688,
2,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.13714749601694531,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.11761772965932679,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.11537732300495462,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.17047766892529734,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.16585376773098354,
4,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.13634522511294594,
4,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.13208287895310797,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.09291423763447323,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.09059803042892471,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.2033529118533128,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.19739464504600832,
8,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.12885532016088175,
8,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.11953827489824263,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.03601193937279529,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.03489197710328074,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.2811228641171684,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.2653339184723101,
16,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.11826541296482518,
16,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.11363884540556979,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.0017549214100412024,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.0018223205656442338,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.374902799377916,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.34573127268014514,
32,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.11393767503073399,
32,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.10850043614215683,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.0,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,4.5787545787545896e-05,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.39626896268962686,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.3773814404810715,
64,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.11943443961808184,
64,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.1072417337805877,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.0006080875646093037,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.0004940711462450593,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.560919540229885,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.505168582375479,
128,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.11003993723399232,
128,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.09997660269362035,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.0012070006035003018,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.0015087507543753774,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.7127882599580713,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.6331236897274636,
256,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.11198753020681865,
256,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.09371480230007705,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,0.0024479804161566705,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,0.002876376988984081,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB1,1.1254355400696865,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB1,1.0385307781649245,
2,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.12873182594298133,
2,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.12286824830137294,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.1090522976153925,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.10748352266912292,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.14668701111929566,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.14275424135068457,
4,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.12475761540092352,
4,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.11702121608554689,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.08358316344885477,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.08282134814992471,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.18296098482381296,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.17460937782699001,
8,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.12064670188242349,
8,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.11050696734444937,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.034700682382133995,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.03424640715467328,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.24330064621085454,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.22462869236446895,
16,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.09500046253944434,
16,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.08755670390965749,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.00038095238095238096,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.000652698412698413,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.26285767720216946,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.24854201733059045,
32,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.0813832674265333,
32,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.0768944974283425,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.00015260186174271325,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.00015260186174271325,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.41595500937304725,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.370322155106575,
64,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.09892890015580569,
64,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.0837184767722683,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.0006082725060827251,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.0004359286293592864,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.43569055529188416,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.40804065812371454,
128,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.08324124283621596,
128,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.06253334532651435,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.0006038647342995169,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.0004076086956521743,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.5382882882882882,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.5498592342342342,
256,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.08782071464332351,
256,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.07358638671394481,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.0012254901960784314,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.0014195261437908472,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB2,0.8328767123287673,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB2,0.7908447488584476,
2,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.12692649827261632,
2,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.12260645159992738,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.10878650425564447,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.10768642157778796,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.15022963500120862,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.1439747611690891,
4,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.11858643763832667,
4,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.1131939657183138,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.08646163729072148,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.08501458759920237,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.1732905241235682,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.16677748611593196,
8,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.10706069492948111,
8,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.10064663090924372,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.040697674418604654,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.03784662608605172,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.21522819701762314,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.20169039011899384,
16,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.10149159457206613,
16,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.09120670225231989,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.0009148433330792101,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.0012725216639983734,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.29386995691343515,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.2654083431257344,
32,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.09318172317210818,
32,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.08628515042570684,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.00030525030525030525,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.00023275335775335755,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.366673715373229,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.34388524705716506,
64,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.08533857206774013,
64,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.07197075668512909,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.0006082725060827251,
