período,função,carga,apps,feature,método,nmae,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.09850595499942975,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.07643172523909608,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.2523613963039015,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.20773214693132555,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.25813675213675213,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.21996637245814152,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.0773845154144833,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.06036835136037763,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.2616895363204786,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.20551093624677547,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.25635213494992093,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.2522239050495259,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.09965732649079372,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.07310185109278418,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.2762888817134862,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.24583109101998352,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.2069530993768449,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.22280529135235594,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.11372154220326143,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.0813159806670831,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.29635866133445593,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.26042412123763414,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.4540223927016379,
