,random_state,load_pattern,exp_type,regression_method,trace_family,y_metric,nmae,training_time
253,0,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23387141726663713,1.0628252029418945
254,1,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.33025891855396805,1.0565707683563232
255,1,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23582670712965853,1.0565707683563232
256,2,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3204924288401503,1.0983083248138428
257,2,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23309579487206425,1.0983083248138428
258,3,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3273966835094895,1.1952712535858154
259,3,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.2341919345064432,1.1952712535858154
260,4,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.32447163930709577,1.0777225494384766
261,4,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.238534138206221,1.0777225494384766
262,5,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3232942828434139,1.0904035568237305
263,5,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23506827536550715,1.0904035568237305
264,6,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3216778688953249,1.1158058643341064
265,6,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23322069486754016,1.1158058643341064
266,7,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31604283401611805,1.0927724838256836
267,7,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23860288201332383,1.0927724838256836
268,8,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3262878007299451,1.0553321838378906
269,8,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23660312293187943,1.0553321838378906
270,9,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.32045338703503884,1.1244895458221436
271,9,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23416508281574,1.1244895458221436
272,10,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31724629821108113,1.165360689163208
273,10,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.2398557079854029,1.165360689163208
274,11,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.32228966093067374,1.1417982578277588
275,11,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23123757714018203,1.1417982578277588
276,12,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3257083829138824,1.0661513805389404
277,12,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23738712717760202,1.0661513805389404
278,13,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.32369723105963705,1.0877344608306885
279,13,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23370596665904997,1.0877344608306885
280,14,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3203558717618661,1.1788105964660645
281,14,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23542184231060045,1.1788105964660645
282,15,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.316023021448974,1.103043556213379
283,15,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.22987974147110296,1.103043556213379
284,16,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31558516201651543,1.1540570259094238
285,16,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.232411849777508,1.1540570259094238
286,17,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3184278566312761,1.0801212787628174
287,17,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23164559827975742,1.0801212787628174
288,0,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.09985111803366636,5.27853536605835
289,0,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.07254203144345325,5.27853536605835
290,1,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.09400787429086399,5.4432373046875
291,1,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.07057460242933306,5.4432373046875
292,2,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.0908759938901301,5.589324951171875
293,2,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.06944284688766444,5.589324951171875
294,3,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.09401202450608447,5.376964569091797
295,3,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.07057426770210935,5.376964569091797
296,4,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.0920727318830887,5.568215847015381
297,4,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.07027074750168308,5.568215847015381
298,5,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.09405554911398112,5.497192144393921
299,5,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.07183543647217239,5.497192144393921
300,6,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.09200729712473646,5.464766502380371
301,6,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.07146595480392122,5.464766502380371
302,7,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.09353496179574844,5.544316530227661
303,7,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.07165890415472123,5.544316530227661
304,8,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.09183482513673236,5.590524673461914
305,8,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.06872434761087369,5.590524673461914
306,9,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.0931184712650652,5.455341815948486
307,9,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.07069876427672754,5.455341815948486
308,10,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.09393573291447742,5.341888189315796
309,10,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.07036651124447671,5.341888189315796
310,11,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.09476168393798512,5.60065221786499
311,11,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.07129391461554226,5.60065221786499
312,12,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.08815048899224068,5.6059792041778564
313,12,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.06875021306936495,5.6059792041778564
314,13,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.09106521647024425,5.2966790199279785
315,13,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.07052923533135011,5.2966790199279785
316,14,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.09354965288611533,5.111230373382568
317,14,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.0707509530095148,5.111230373382568
318,15,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.09148625893766374,5.341545104980469
319,15,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.06973685119166899,5.341545104980469
320,16,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.09207488340792613,5.361954212188721
321,16,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.0692319006692765,5.361954212188721
322,17,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.09212203232318568,5.683971405029297
323,17,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.07050935624735764,5.683971405029297
324,0,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.0951773375448795,5.382089614868164
325,0,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06904183664706631,5.382089614868164
326,1,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.08856765500642033,5.355618238449097
327,1,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06719051017914249,5.355618238449097
328,2,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.0891296726166926,5.822518825531006
329,2,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06792659699153097,5.822518825531006
330,3,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.08841127383373179,5.378066539764404
331,3,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06854857378558943,5.378066539764404
332,4,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.09186580509934018,5.322954416275024
333,4,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06688524852579618,5.322954416275024
334,5,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.09108328875408823,5.2521278858184814
335,5,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06947489975184527,5.2521278858184814
336,6,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.08905480814631102,5.204448699951172
337,6,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06860949309713553,5.204448699951172
338,7,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.09170359992895441,5.687024831771851
339,7,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06871493693071919,5.687024831771851
340,8,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.09076632089419673,5.60952615737915
341,8,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06654693047815219,5.60952615737915
342,9,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.09077386274267897,5.275487422943115
343,9,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06907397053487718,5.275487422943115
344,10,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.09286515515352062,5.283116340637207
345,10,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06829267512278418,5.283116340637207
346,11,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.09222264055258807,5.548954725265503
347,11,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06855339937647184,5.548954725265503
348,12,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.09038588358236425,5.488354206085205
349,12,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.0666351924330272,5.488354206085205
350,13,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.09055300899609738,5.167320966720581
351,13,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06729110310353992,5.167320966720581
352,14,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.08886717744022314,5.27711033821106
353,14,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06886926344503602,5.27711033821106
354,15,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.08691457547147988,5.241565465927124
355,15,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06749416109794472,5.241565465927124
356,16,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.09095928919321856,5.5291876792907715
357,16,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06764136768320729,5.5291876792907715
358,17,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.08785490561093365,5.465930938720703
359,17,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06850870306315314,5.465930938720703
360,0,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.08512954018921956,5.424522399902344
361,0,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.061914957473032044,5.424522399902344
362,1,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.08698370920796993,5.434375286102295
363,1,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.06315707853286193,5.434375286102295
364,2,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.08700833967305091,5.040521144866943
365,2,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.06341657420413878,5.040521144866943
366,3,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.08331356661058316,5.4270710945129395
367,3,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.062036152655996324,5.4270710945129395
368,4,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.085713975098342,5.315432548522949
369,4,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.06309827302736426,5.315432548522949
370,5,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.08245028735350425,5.7440879344940186
371,5,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.06190931248232454,5.7440879344940186
372,6,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.08401431838255032,5.3075056076049805
373,6,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.06178899634203951,5.3075056076049805
374,7,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.08302719933516416,11.840959072113037
375,7,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.06103928852260444,11.840959072113037
376,8,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.08442736512443441,10.262127161026001
377,8,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.062102311915319855,10.262127161026001
378,9,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.0854363816727885,9.274749517440796
379,9,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.0617481973445797,9.274749517440796
380,10,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.08712952405204137,6.450645685195923
381,10,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.06366267593516245,6.450645685195923
382,11,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.08664807402704712,10.692642211914062
383,11,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.06270696865977686,10.692642211914062
384,12,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.08332486413784143,10.37252140045166
385,12,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.06175286384177543,10.37252140045166
386,13,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.0826810999185081,11.640105962753296
387,13,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.061976779684111416,11.640105962753296
388,14,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.08445126717241278,9.948500156402588
389,14,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.06312162215366099,9.948500156402588
390,15,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.08480305378557744,10.74155068397522
391,15,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.06246869163988691,10.74155068397522
392,16,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.0824815083527707,9.964441537857056
393,16,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.06117406301430827,9.964441537857056
394,17,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.08359606433322433,7.913069009780884
395,17,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.06342174209799623,7.913069009780884
396,0,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08243576672445833,11.583865404129028
397,0,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.06147500869744421,11.583865404129028
398,1,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08551553621620403,11.080318212509155
399,1,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.06313614670000639,11.080318212509155
400,2,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08309844078547901,11.805216312408447
401,2,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.06320121827985328,11.805216312408447
402,3,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.0840165575630699,8.374171495437622
403,3,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.06213242627087697,8.374171495437622
404,4,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08603469785137266,6.6259379386901855
405,4,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.06260587785249838,6.6259379386901855
406,5,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08290758179419097,12.205297470092773
407,5,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.06105923276716821,12.205297470092773
408,6,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08451606574729613,8.615918636322021
409,6,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.06107384984039006,8.615918636322021
410,7,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08112549834562216,10.547660827636719
411,7,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.05998669243818167,10.547660827636719
412,8,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08280691728568959,10.85216999053955
413,8,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.062407273635366814,10.85216999053955
414,9,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08381285441181963,9.340108871459961
415,9,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.06128934390054994,9.340108871459961
416,10,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08417965933984779,6.436458587646484
417,10,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.06334303679607517,6.436458587646484
418,11,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08689385643461493,10.028019905090332
419,11,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.061895209579960565,10.028019905090332
420,12,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08120138477325954,11.645008325576782
421,12,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.05956472277515127,11.645008325576782
422,13,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08507475088618079,8.479721307754517
423,13,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.061152233357004857,8.479721307754517
424,14,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08761917565155536,10.767022371292114
425,14,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.06255435102420544,10.767022371292114
426,15,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08856147447971986,5.291756868362427
427,15,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.06204364874806959,5.291756868362427
428,16,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08651983848802229,7.33395791053772
429,16,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.061241642683847596,7.33395791053772
430,17,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.08410312279411164,6.269520044326782
431,17,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.062976946313142,6.269520044326782
432,0,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.054917497444597736,4.685161352157593
433,0,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.04059335396781488,4.685161352157593
434,1,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.05389603163814541,5.482235908508301
435,1,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.040802344408692987,5.482235908508301
436,2,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.05426232938259908,3.5733091831207275
437,2,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.04101757417311505,3.5733091831207275
438,3,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.05349856674368849,6.470034599304199
439,3,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.04082935134261038,6.470034599304199
440,4,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.05284222852404453,2.884038209915161
441,4,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.03980752159488939,2.884038209915161
442,5,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.05332871341665886,5.692760944366455
443,5,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.04044636795448508,5.692760944366455
444,6,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.05446129479361317,4.4962241649627686
445,6,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.041113559131665894,4.4962241649627686
446,7,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.05422941727202874,4.594001054763794
447,7,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.04013539043471318,4.594001054763794
448,8,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.054919006821585646,3.1814143657684326
449,8,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.04075365640548754,3.1814143657684326
450,9,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.05361835622895068,6.219041109085083
451,9,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.04027319157276349,6.219041109085083
452,10,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.0540831570778496,6.040419340133667
453,10,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.04079347744411551,6.040419340133667
454,11,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.05306849853785046,5.804968595504761
455,11,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.04060813588112693,5.804968595504761
456,12,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.053317047846997916,5.823781728744507
457,12,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.04024783700467222,5.823781728744507
458,13,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.05259536451238868,6.483962297439575
459,13,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.04020125325630204,6.483962297439575
460,14,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.05369438064235075,5.714937925338745
461,14,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.04092713948181279,5.714937925338745
462,15,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.05299094544117534,6.077389240264893
463,15,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.040322155807135246,6.077389240264893
464,16,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.0535337169125346,5.62556004524231
465,16,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.04042567732901902,5.62556004524231
466,17,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.05314601319052279,7.308721542358398
467,17,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.040360743502024295,7.308721542358398
468,0,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.05588065038294712,6.053784608840942
469,0,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.04264359841186274,6.053784608840942
470,1,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.05849401413223632,6.269955396652222
471,1,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.0429330815972772,6.269955396652222
472,2,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.05766884938578505,6.2425315380096436
473,2,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.04280435658672009,6.2425315380096436
474,3,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.05782303233308735,6.345212697982788
475,3,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.04302145713774323,6.345212697982788
476,4,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.056580054314089856,6.909618854522705
477,4,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.04217724042842407,6.909618854522705
478,5,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.05734079877666674,3.6566641330718994
479,5,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.04266943668399186,3.6566641330718994
480,6,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.05693904272194181,6.3623480796813965
481,6,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.04350391221218402,6.3623480796813965
482,7,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.056190130842856005,6.072660207748413
483,7,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.042328522318923784,6.072660207748413
484,8,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.057413412727469006,3.4142801761627197
485,8,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.04307124564746308,3.4142801761627197
486,9,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.05492802190827807,3.530426025390625
487,9,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.04263137415804196,3.530426025390625
488,10,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.05584109108997044,6.590115547180176
489,10,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.042722494195781946,6.590115547180176
490,11,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.05665105455148188,3.757758378982544
491,11,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.04290038764077305,3.757758378982544
492,12,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.057516545260355365,6.472970962524414
493,12,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.04259056757835636,6.472970962524414
494,13,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.059970619118159756,6.586214780807495
495,13,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.0427263368090262,6.586214780807495
496,14,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.05698165043131831,6.271674156188965
497,14,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.04310652406153706,6.271674156188965
498,15,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.05631479359968771,6.731507778167725
499,15,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.04249037307207023,6.731507778167725
500,16,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.05673720784265852,5.938700914382935
501,16,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.04287115272896896,5.938700914382935
502,17,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.05581213489191856,6.445956707000732
503,17,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.042451048847427765,6.445956707000732
504,0,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.0616192593397492,10.421722412109375
505,0,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.044336438292518106,10.421722412109375
506,1,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.061305632308338374,9.95695972442627
507,1,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.0447150409535438,9.95695972442627
508,2,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.06163162376315737,9.810024976730347
509,2,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.04417141150570252,9.810024976730347
510,3,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.061623275159237746,10.298144340515137
511,3,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.044297135254469204,10.298144340515137
512,4,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.062297271807357675,10.609458684921265
513,4,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.04469309965846682,10.609458684921265
514,5,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.06011948463469014,6.870640516281128
