,random_state,load_pattern,exp_type,regression_method,trace_family,y_metric,nmae,training_time
0,0,FlashcrowdLoad,BothApps,reg_tree,VoD,DispFrames,0.1045386731287389,0.6360034942626953
1,0,FlashcrowdLoad,BothApps,random_forest,VoD,DispFrames,0.09838720136880345,0.6360034942626953
2,0,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.28886213788806975,0.8526782989501953
3,0,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.22865009561651128,0.8526782989501953
4,0,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.1534970770783185,0.5776610374450684
5,0,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14701777615128772,0.5776610374450684
6,0,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.4355496015339228,0.7703986167907715
7,0,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.342938808026814,0.7703986167907715
8,0,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11687471237570314,0.7564442157745361
9,0,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.11052283170453567,0.7564442157745361
10,0,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.32079970979832373,1.1473023891448975
11,0,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.2501654842648943,1.1473023891448975
12,0,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.1122503163118473,0.813298225402832
13,0,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10688503088914846,0.813298225402832
14,0,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31575528509915285,1.0652368068695068
15,0,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23387141726663713,1.0652368068695068
16,0,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.09885107991393206,5.313328266143799
17,0,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.07254203144345325,5.313328266143799
18,0,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.09121842857189595,5.555210113525391
19,0,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.06904183664706633,5.555210113525391
20,0,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.08519188471565037,5.340290546417236
21,0,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.06191495747303205,5.340290546417236
22,0,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.0818974163265838,5.51472020149231
23,0,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.06147500869744421,5.51472020149231
24,0,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.055039621112304135,2.692864418029785
25,0,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.04059335396781488,2.692864418029785
26,0,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.056115683517633456,2.7189719676971436
27,0,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.04264359841186274,2.7189719676971436
28,0,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.06128195503546382,4.63327693939209
29,0,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.04433643829251812,4.63327693939209
30,0,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06558943631929978,4.780651330947876
31,0,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.046933936150844034,4.780651330947876
