regression_tree_DispFrames_X_port.csv_nmae,time_to_train_regression_tree_s,random_forest_DispFrames_X_port.csv_nmae,time_to_train_random_forest_s,
0.1116094922719434, 8.090210676193237,0.10432161238000395, 8.090210676193237
