regression_tree_WritesAvg_X_port.csv_nmae,time_to_train_regression_tree_s,random_forest_WritesAvg_X_port.csv_nmae,time_to_train_random_forest_s,
0.036760169615407706, 8.034416675567627,0.02555436959092626, 8.034416675567627
