regression_tree_DispFrames_X_flow.csv_nmae,time_to_train_regression_tree_s,random_forest_DispFrames_X_flow.csv_nmae,time_to_train_random_forest_s,
0.11605107805962554, 0.7994809150695801,0.10920693413781238, 0.7994809150695801
