regression_tree_WritesAvg_X_flow.csv_nmae,time_to_train_regression_tree_s,random_forest_WritesAvg_X_flow.csv_nmae,time_to_train_random_forest_s,
0.06465839737284249, 4.629595518112183,0.046420977400408715, 4.629595518112183
