,random_state,load_pattern,exp_type,regression_method,trace_family,y_metric,nmae,training_time
51,1,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.02134900816664534,3.6329402923583984
52,0,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.026385619640228522,0.030467748641967773
53,0,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.02292640289250396,5.64883017539978
54,1,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.025719058487233087,0.029152631759643555
55,1,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.022838059444419957,6.408865928649902
56,0,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.029229596485403356,0.048043012619018555
57,0,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.024686184180797068,9.058990716934204
58,1,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.029493984283328428,0.06274223327636719
59,1,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.02488791127447911,10.589634656906128
60,0,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.031012048679869862,0.05447196960449219
61,0,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.02638500423992228,11.015977382659912
62,1,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.030903903930910134,0.05493640899658203
63,1,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.026515511964760992,10.235280990600586
