período,carga,apps,feature,método,nmae,
256,FlashcrowdLoad,BothApps,DispFrames,RT,0.07783641160949868,
256,FlashcrowdLoad,BothApps,DispFrames,RF,0.12104221635883906,
128,FlashcrowdLoad,BothApps,DispFrames,RT,0.15147540983606558,
128,FlashcrowdLoad,BothApps,DispFrames,RF,0.143896174863388,
64,FlashcrowdLoad,BothApps,DispFrames,RT,0.15294901699433522,
64,FlashcrowdLoad,BothApps,DispFrames,RF,0.12479728979229145,
32,FlashcrowdLoad,BothApps,DispFrames,RT,0.1366810774858663,
32,FlashcrowdLoad,BothApps,DispFrames,RF,0.10775412925396298,
16,FlashcrowdLoad,BothApps,DispFrames,RT,0.09397352626819043,
16,FlashcrowdLoad,BothApps,DispFrames,RF,0.1003329770615802,
8,FlashcrowdLoad,BothApps,DispFrames,RT,0.18000000000000002,
8,FlashcrowdLoad,BothApps,DispFrames,RF,0.10401210235131399,
256,PeriodicLoad,BothApps,DispFrames,RT,0.21545319465081722,
256,PeriodicLoad,BothApps,DispFrames,RF,0.16785537394749872,
128,PeriodicLoad,BothApps,DispFrames,RT,0.10801144492131616,
128,PeriodicLoad,BothApps,DispFrames,RF,0.14448617072007627,
64,PeriodicLoad,BothApps,DispFrames,RT,0.12819614711033278,
64,PeriodicLoad,BothApps,DispFrames,RF,0.13634851138353765,
32,PeriodicLoad,BothApps,DispFrames,RT,0.18300774050866203,
32,PeriodicLoad,BothApps,DispFrames,RF,0.15729205062046936,
16,PeriodicLoad,BothApps,DispFrames,RT,0.14727305027535975,
16,PeriodicLoad,BothApps,DispFrames,RF,0.137555145970273,
8,PeriodicLoad,BothApps,DispFrames,RT,0.15331736739400392,
8,PeriodicLoad,BothApps,DispFrames,RF,0.13860468038554788,
256,FlashcrowdLoad,SingleApp,DispFrames,RT,0.13283740701381508,
256,FlashcrowdLoad,SingleApp,DispFrames,RF,0.134227771873893,
128,FlashcrowdLoad,SingleApp,DispFrames,RT,0.12366412213740459,
128,FlashcrowdLoad,SingleApp,DispFrames,RF,0.1034139100932994,
64,FlashcrowdLoad,SingleApp,DispFrames,RT,0.14357218124341412,
64,FlashcrowdLoad,SingleApp,DispFrames,RF,0.12398577449947315,
32,FlashcrowdLoad,SingleApp,DispFrames,RT,0.1135220957925377,
32,FlashcrowdLoad,SingleApp,DispFrames,RF,0.11618483725853401,
16,FlashcrowdLoad,SingleApp,DispFrames,RT,0.12150093308451079,
16,FlashcrowdLoad,SingleApp,DispFrames,RF,0.11328867857460231,
8,FlashcrowdLoad,SingleApp,DispFrames,RT,0.11278345709433585,
8,FlashcrowdLoad,SingleApp,DispFrames,RF,0.11499263891958109,
256,PeriodicLoad,SingleApp,DispFrames,RT,0.16236559139784945,
256,PeriodicLoad,SingleApp,DispFrames,RF,0.14077956989247314,
128,PeriodicLoad,SingleApp,DispFrames,RT,0.06817016914402871,
128,PeriodicLoad,SingleApp,DispFrames,RF,0.08335468990261405,
64,PeriodicLoad,SingleApp,DispFrames,RT,0.10759493670886076,
64,PeriodicLoad,SingleApp,DispFrames,RF,0.09916877637130801,
32,PeriodicLoad,SingleApp,DispFrames,RT,0.10040983606557376,
32,PeriodicLoad,SingleApp,DispFrames,RF,0.09695824795081967,
16,PeriodicLoad,SingleApp,DispFrames,RT,0.11257423186160599,
16,PeriodicLoad,SingleApp,DispFrames,RF,0.09986605990188485,
8,PeriodicLoad,SingleApp,DispFrames,RT,0.09255962976148095,
8,PeriodicLoad,SingleApp,DispFrames,RF,0.0983885670517924,
