regression_tree_WritesAvg_X_nmae,time_to_train_regression_tree_s,random_forest_WritesAvg_X_nmae,time_to_train_random_forest_s,
0.06536380289544225,0.021291017532348633, 0.09875994843272373,0.021291017532348633,
0.05173431474234907,0.023079872131347656, 0.09875994843272373,0.023079872131347656,
0.10736174232347112,0.028183698654174805, 0.0987599484327237,0.028183698654174805,
0.07584715282437256,0.02586221694946289, 0.09875994843272376,0.02586221694946289,
0.10486570004512256,0.03307795524597168, 0.09875994843272373,0.03307795524597168,
0.10382781302278724,0.03258848190307617, 0.09875994843272373,0.03258848190307617,
0.10492415892800509,0.03128838539123535, 0.0987599484327237,0.03128838539123535,
