regression_tree_DispFrames_X_port.csv_nmae,time_to_train_regression_tree_s,random_forest_DispFrames_X_port.csv_nmae,time_to_train_random_forest_s,
0.01408450704225352, 0.0016329288482666016,0.01408450704225352, 0.0016329288482666016
