regression_tree_ReadsAvg_X_nmae,time_to_train_regression_tree_s,random_forest_ReadsAvg_X_nmae,time_to_train_random_forest_s,
0.12757723937395263,0.020705699920654297, 0.06591994595662261,0.020705699920654297,
0.20934560249500617,0.0265045166015625, 0.06591994595662262,0.0265045166015625,
0.2123282817218539,0.024825334548950195, 0.06591994595662257,0.024825334548950195,
0.08511697227743953,0.029629945755004883, 0.0659199459566226,0.029629945755004883,
0.15696831095313427,0.028079509735107422, 0.06591994595662265,0.028079509735107422,
0.1624696551662812,0.036644935607910156, 0.06591994595662261,0.036644935607910156,
0.1299107836963396,0.03853607177734375, 0.06591994595662257,0.03853607177734375,
