regression_tree_WritesAvg_X_nmae,time_to_train_regression_tree_s,random_forest_WritesAvg_X_nmae,time_to_train_random_forest_s,
0.18817338188892188,0.023368358612060547, 0.1537784303344811,0.023368358612060547,
0.18395896616054083,0.03846263885498047, 0.15377843033448108,0.03846263885498047,
0.1281572114199604,0.021764278411865234, 0.1537784303344811,0.021764278411865234,
0.18395896616054086,0.02464008331298828, 0.1537784303344811,0.02464008331298828,
0.1847997336868542,0.023537158966064453, 0.1537784303344811,0.023537158966064453,
0.1849090831695852,0.025283336639404297, 0.15377843033448105,0.025283336639404297,
0.18395896616054083,0.031404733657836914, 0.1537784303344811,0.031404733657836914,
