regression_tree_ReadsAvg_X_nmae,time_to_train_regression_tree_s,random_forest_ReadsAvg_X_nmae,time_to_train_random_forest_s,
0.039241014303787854,0.020552635192871094, 0.03084344359886075,0.020552635192871094,
0.040071638838096425,0.022369384765625, 0.03084344359886073,0.022369384765625,
0.056022807938517,0.03521919250488281, 0.03084344359886075,0.03521919250488281,
0.04775787713748581,0.02426743507385254, 0.03084344359886075,0.02426743507385254,
0.043539749067605917,0.02872753143310547, 0.03084344359886075,0.02872753143310547,
0.04043971384912564,0.03064441680908203, 0.03084344359886073,0.03064441680908203,
0.030120323547757736,0.028591156005859375, 0.03084344359886075,0.028591156005859375,
