regression_tree_DispFrames_X_nmae,time_to_train_regression_tree_s,random_forest_DispFrames_X_nmae,time_to_train_random_forest_s,
0.11538461538461538,0.019496917724609375, 0.11096153846153846,0.019496917724609375,
0.11538461538461538,0.020277023315429688, 0.11096153846153846,0.020277023315429688,
0.11538461538461538,0.03198814392089844, 0.11096153846153846,0.03198814392089844,
0.11538461538461538,0.024953126907348633, 0.11096153846153846,0.024953126907348633,
0.11538461538461538,0.023546457290649414, 0.11096153846153846,0.023546457290649414,
0.11538461538461538,0.03402543067932129, 0.11096153846153846,0.03402543067932129,
0.12307692307692307,0.024697542190551758, 0.11096153846153846,0.024697542190551758,
