regression_tree_ReadsAvg_X_nmae,time_to_train_regression_tree_s,random_forest_ReadsAvg_X_nmae,time_to_train_random_forest_s,
0.19572852308070887,0.030419588088989258, 0.1632130052017278,0.030419588088989258,
0.2251426239695486,0.023788928985595703, 0.16321300520172782,0.023788928985595703,
0.30279111565195854,0.038600921630859375, 0.16321300520172782,0.038600921630859375,
0.1957492891514412,0.02951812744140625, 0.16321300520172782,0.02951812744140625,
0.2616449635269925,0.027782678604125977, 0.1632130052017277,0.027782678604125977,
0.2681764119240855,0.03211665153503418, 0.16321300520172782,0.03211665153503418,
0.25937860648244043,0.03640890121459961, 0.16321300520172782,0.03640890121459961,
