regression_tree_WritesAvg_X_nmae,time_to_train_regression_tree_s,random_forest_WritesAvg_X_nmae,time_to_train_random_forest_s,
0.0456621304221505,0.02039051055908203, 0.032262832276281586,0.02039051055908203,
0.036759419950924785,0.0347132682800293, 0.03226283227628161,0.0347132682800293,
0.045260776886809045,0.026634693145751953, 0.03226283227628162,0.026634693145751953,
0.04855214434051243,0.023793458938598633, 0.03226283227628161,0.023793458938598633,
0.05120635746386326,0.02699589729309082, 0.032262832276281586,0.02699589729309082,
0.04897109717617732,0.032285213470458984, 0.03226283227628152,0.032285213470458984,
0.03730798119320866,0.0318140983581543, 0.03226283227628161,0.0318140983581543,
