regression_tree_ReadsAvg_X_nmae,time_to_train_regression_tree_s,random_forest_ReadsAvg_X_nmae,time_to_train_random_forest_s,
0.034030857086945164,0.02098822593688965, 0.10005614782067697,0.02098822593688965,
0.07144659458674128,0.024668455123901367, 0.100056147820677,0.024668455123901367,
0.05865841201786727,0.02248215675354004, 0.10005614782067704,0.02248215675354004,
0.060235215980335904,0.02936244010925293, 0.10005614782067694,0.02936244010925293,
0.03182072231142027,0.028032541275024414, 0.10005614782067698,0.028032541275024414,
0.060599025394015696,0.031891584396362305, 0.10005614782067698,0.031891584396362305,
0.07755070575171709,0.03040456771850586, 0.10005614782067697,0.03040456771850586,
