regression_tree_DispFrames_X_port.csv_nmae,time_to_train_regression_tree_s,random_forest_DispFrames_X_port.csv_nmae,time_to_train_random_forest_s,
0.09090909090909091, 0.0014998912811279297,0.09090909090909091, 0.0014998912811279297
