período,função,carga,apps,feature,método,nmae,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.3064136148230556,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.6875589871444263,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,1.340180378527015,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.9128114168551575,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.49398578317304825,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.3173891820883005,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.3211645502187257,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,1.7219994440308402,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,1.1809060806197884,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.5328029957543019,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.638554546408285,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.3107927103349167,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.31879742033833597,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.3079674890736441,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,1.1254903881251412,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,1.0,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,1.0,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.332315796846558,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.3343545520174072,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,1.794276940618562,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,1.0919139543571872,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,1.0,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,1.0,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.293026171824486,
