período,função,carga,apps,feature,método,nmae,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.29192647715240444,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,2.1883625088566614,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,1.3952222778359193,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.9352397947515404,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.5688086173000958,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.2887807407010294,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.2888274078252799,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,1.9278152994399518,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,1.1836880625579378,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.5172321235111685,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.6002915678963238,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.2988772040474399,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.29863182095333723,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,1.61110487545979,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,1.251970483633553,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,1.0,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,1.0,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.33369192176704393,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.3259538689238913,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,2.0128176043557167,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,1.2587507291936737,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,1.0,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,1.0,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.3188465575759283,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.31833844235114117,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.4275458877657361,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,1.5778822958778178,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,1.0,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,1.0,
2,média,PeriodicLoad,BothApps,DispFrames,RT,0.16786765366642703,
2,média,PeriodicLoad,BothApps,DispFrames,RF,0.16626768717798943,
2,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.1561246111536901,
2,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.14851961325759286,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.2682257158899494,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.23440913344562977,
4,média,PeriodicLoad,BothApps,DispFrames,RT,0.17704571702205574,
4,média,PeriodicLoad,BothApps,DispFrames,RF,0.17028865384073688,
4,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.16169239888227158,
4,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.1481067298917083,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.42029858815446386,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.30451458306348517,
8,média,PeriodicLoad,BothApps,DispFrames,RT,0.1726944145746891,
8,média,PeriodicLoad,BothApps,DispFrames,RF,0.16989864066027482,
8,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.15758690309482434,
8,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.139527574849233,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.3797972321288383,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.29458159500257947,
16,média,PeriodicLoad,BothApps,DispFrames,RT,0.1780362764920897,
16,média,PeriodicLoad,BothApps,DispFrames,RF,0.17084325994679528,
16,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.17043519447858987,
16,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.15135117228468645,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.22759939527957038,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.49189075732960275,
32,média,PeriodicLoad,BothApps,DispFrames,RT,0.18439374645099993,
32,média,PeriodicLoad,BothApps,DispFrames,RF,0.1685750682626157,
32,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.1725693190028902,
32,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.1684420723446532,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.9886283750724083,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.7720788271441777,
64,média,PeriodicLoad,BothApps,DispFrames,RT,0.17602365208545268,
64,média,PeriodicLoad,BothApps,DispFrames,RF,0.17743870490441557,
64,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.1704445546563268,
64,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.15499067269325278,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.6800135176997381,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.6858823115266552,
128,média,PeriodicLoad,BothApps,DispFrames,RT,0.1790792194927573,
128,média,PeriodicLoad,BothApps,DispFrames,RF,0.177242827379115,
128,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.1693750386977299,
128,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.1582467911373286,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.8595058532192706,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.7056205913252288,
256,média,PeriodicLoad,BothApps,DispFrames,RT,0.18401415023263934,
256,média,PeriodicLoad,BothApps,DispFrames,RF,0.18254556055799412,
256,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.16718013874990162,
256,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.14131299871444583,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.8126063683391654,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.8092215850263335,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RT,0.4865896512659917,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RF,0.33954158759479597,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,0.607039944535521,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,0.4995773060247808,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,0.5361235117705013,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,0.5158908685834858,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RT,0.4793551205746904,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RF,0.3385448224862666,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,1.577145289788968,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,1.4565668029663972,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,0.682064076010602,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,0.6973346320409021,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RT,0.4158550798897276,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RF,0.3389262457360872,
